"","plots","lat","lon","elevation","slope","aspect","burn_count","canopy07","canopy18","inv_ratio07","inv_ratio18","soil_texture","drainage","soil_index","tree_group","tree_group_07","tree_group_18","area_name","com_class","geo_drainage","ECM_ACM"
"209","K109",41.8143691846388,-88.048073119278,760.356140136719,0.227347098116072,339.418287207563,NA,37.5917302466693,14.5016963423784,NA,0.0588235294117647,1,4,4,"WOak","Quercus","Quercus","East Woods","Mesic woodland",837.521902780886,0
"210","K115",41.8144244325217,-88.0458743748659,766.482849121094,0.0373008295405259,169.641691323131,NA,16.6778677098044,13.8497018927638,0.615384615384615,NA,1,3,3,"WOak","Quercus","Quercus","East Woods","Mesic woodland",772.810624932105,0
"211","K116",41.8144334649457,-88.0455079562035,754.346618652344,0.807651576349914,86.6862558841352,NA,14.3423893189471,5.95149203985525,0.133333333333333,NA,1,3,3,"ROak","Quercus","Quercus","East Woods","Mesic-wet mesic woodland, Mesic woodland",824.358909865038,0
"212","K130",41.8145628805198,-88.0403769244928,746.453430175781,0.168120231879188,21.1137380975197,2,10.6714755105196,10.9003448965317,0.5,NA,1,2,2,"Maple","Juglans","Fraxinus","Hidden Lake","Mesic-wet mesic woodland, Mesic woodland",750.003076720572,0
"213","K137",41.814627331115,-88.0378115168073,728.501342773438,0.160915858241996,358.259072072606,NA,6.83344119435501,NA,0.15,NA,1,4,4,"AshElm","Fraxinus",NA,"East Woods","Mesic-wet mesic woodland, Mesic woodland",786.150908828982,0
"214","KK101",41.8214293776656,-88.0513237149783,744.0732421875,0.0672418293104818,30.0526083274588,3,25.761182705505,13.3201122722659,NA,NA,1,4,4,"ROak","Quercus","Quercus","East Woods","Mesic-wet mesic woodland, Mesic woodland",746.09403454699,0
"215","KK109",41.8215031127809,-88.0483913550992,714.958129882812,0.106134553926011,342.717978947079,3,10.02580326737,6.31787803951616,0.120481927710843,NA,1,4,4,"BurOak","Quercus","Quercus",NA,NA,751.332349700784,0
"216","KK116",41.8215674091671,-88.0458259076816,717.619079589844,0.164641560250167,53.2485634800231,1,18.6762217789497,14.8178658433203,0.0491803278688525,NA,1,4,4,"WOak","Quercus","Quercus","Hidden Lake","Mesic-wet mesic woodland, Mesic woodland",726.386006162275,0
"217","KK119",41.8215945295519,-88.044726186473,694.356567382812,0.52462930725069,59.1907392459991,1,18.9860545326222,3.25990461642506,0.0204081632653061,NA,1,4,4,"ROak","Quercus","Fraxinus","East Woods","Mesic woodland",725.409763909097,0
"218","KK121",41.8216135753494,-88.043992918109,677.453002929688,0.106490518523338,35.05537265022,1,8.3085648777947,3.53637433992839,0.0363636363636364,NA,2,2,4,"GAsh","Salix","Fraxinus","East Woods","Mesic-wet mesic shrubland, Mesic woodland",681.186067740239,0
"219","KK122",41.8216226022115,-88.0436266875501,676.310729980469,0.0875756818707873,31.9821497675753,1,2.31515795494634,10.9345665104736,0.595238095238095,0.785714285714286,2,2,4,NA,"Salix","Salix","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",679.111588554058,0
"220","KK131",41.8217054995802,-88.0403278488684,683.8427734375,0.102992593645916,240.87552403616,NA,28.0338764393965,17.3165424444827,0.1875,0.5,NA,NA,NA,"BurOak","Quercus","Quercus","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",708.651168403803,0
"221","KK145",41.8218343393136,-88.0351964587287,731.376098632812,0.273739086437847,219.167754370488,NA,5.74254000513135,6.22699801237306,0.3125,NA,NA,NA,NA,"Cherry","Prunus","","East Woods","Mesic woodland",791.370879490824,0
"222","KK80",41.8212349517154,-88.059020931126,673.928527832031,0.0385727307533228,330.24527865665,NA,13.7582639045238,12.650787212824,NA,NA,1,5,5,"Maple","Acer","Acer","East Woods","Mesic-wet mesic woodland, Mesic woodland",686.66699004821,0
"223","KK93",41.8213555671188,-88.0542558392452,703.877319335938,0.143730049682408,6.04317291473016,1,15.0194886363389,17.5836367307673,0.144444444444444,NA,1,4,4,"ROak","Quercus","Quercus","East Woods","Mesic-wet mesic woodland, Mesic woodland",704.745904879211,0
"224","L111",41.8146620665123,-88.0473523661141,760.383239746094,0.458033625745377,322.723069059562,NA,22.2328722560595,9.43972110028783,NA,0.545454545454545,1,4,4,"ROak","Quercus","Quercus","East Woods","Mesic woodland",908.201257179121,0
"225","L120",41.8147450732324,-88.0440543471919,757.875366210938,0.219545400099576,306.867545570168,NA,7.77646460143998,3.42338721781048,0.102564102564103,NA,1,3,3,"Maple","Acer","Acer","East Woods","Mesic woodland",825.246724280715,0
"226","L121",41.8147544417249,-88.0436874664013,760.004089355469,0.104165962452324,33.8119016615775,NA,7.59083432609088,3.21886065998043,NA,NA,1,3,3,"B.wood","Tilia","Tilia","Hidden Lake","Mesic-wet mesic woodland, Mesic woodland",763.526138634391,0
"227","L126",41.814800585763,-88.041855127482,755.444885253906,0.165676511229481,358.511487251103,NA,5.93829423096462,NA,0.872340425531915,NA,1,2,2,NA,"",NA,"East Woods","Mesic woodland",814.841817697361,0
"228","LL102",41.8217128950669,-88.0509695913158,732.013427734375,0.228159886635577,26.6374942717377,3,8.24650607749219,5.5325647035716,0.0317460317460317,NA,1,4,4,"B.wood","Tilia","Quercus","Hidden Lake","Mesic-wet mesic woodland, Mesic woodland",738.09103540767,0
"229","LL103",41.8217222757374,-88.0506029014286,724.739501953125,0.280396880598742,44.2589809632308,3,8.87926963704686,8.26160315214076,NA,NA,1,4,4,"ROak","Quercus","Quercus","East Woods","Mesic-wet mesic shrubland, Mesic woodland",737.149582153694,0
"230","LL104",41.8217313270622,-88.050236667496,719.299255371094,0.585463845474264,6.22246664584922,3,17.4246881550709,9.65345401621638,0.0176991150442478,NA,1,4,4,"WOak","Quercus","Quercus","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",722.942284621908,0
"231","LL110",41.8217866128387,-88.0480374511308,714.639953613281,0.157983866984325,335.081624595077,3,19.6186686262345,13.3999260709876,0.238095238095238,NA,1,4,4,"WOak","Quercus","Quercus","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",767.577444422201,0
"232","LL114",41.8218234499373,-88.0465713700582,713.985778808594,0.193245777104214,339.527664643169,1,14.4146324309797,9.41524689762929,0.153846153846154,0.5,1,4,4,"ROak","Quercus","Quercus","East Woods","Mesic woodland",779.598066210942,0
"233","LL119",41.8218696387353,-88.0447386022338,687.509643554688,0.197589745553727,53.0313557983936,1,23.2709497465296,4.72241364485993,0.784313725490196,NA,1,4,4,"ROak","Quercus","Prunus","Hidden Lake","Mesic-wet mesic woodland, Mesic woodland",697.988095653262,0
"234","LL122",41.8218970636622,-88.0436389874426,675.947875976562,0.00187083557716588,296.146841235183,NA,4.81984143001446,11.0547902189389,0.138888888888889,NA,2,2,4,NA,"Salix","Salix","East Woods","Mesic woodland",676.50191802321,0
"235","LL123",41.821906431269,-88.0432722950937,675.996765136719,0.00401684437932217,341.840509533216,NA,5.95683933611279,5.20137252279411,1,NA,2,2,4,NA,"Salix","Salix",NA,NA,677.369885266062,0
"236","LL128",41.8219525674155,-88.0414395228334,679.262573242188,0.0675007494356396,209.485684241882,NA,9.26461126595994,6.49492078634693,0.875,1,NA,NA,NA,"Maple","Acer","Acer","Hidden Lake","Mesic-wet mesic woodland, Mesic woodland",693.403013924553,0
"237","LL133",41.821998331863,-88.0396069789652,697.730590820312,0.185505504341817,217.609659171975,NA,23.7550063599398,13.8239595967033,NA,0.875,NA,NA,NA,"ROak","Quercus","Quercus","East Woods","Mesic woodland",738.09838039466,0
"238","LL135",41.8220170413295,-88.0388740505801,709.033752441406,0.406835567120955,196.324236103907,NA,23.8055402201676,10.6651812021094,0.0294117647058824,NA,NA,NA,NA,"ROak","Quercus","Quercus","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",788.905434376327,0
"239","LL141",41.8220721113783,-88.0366748091512,707.446655273438,0.667985490514832,106.099287281323,NA,15.2008552435122,18.003857522321,0.171428571428571,0.363636363636364,NA,NA,NA,"B.wood","Tilia","Tilia","Hidden Lake","Mesic-wet mesic woodland, Mesic woodland",778.319439731327,0
"240","LL84",41.8215463867787,-88.0575670049257,676.466003417969,0.150289679218186,294.759002617757,NA,12.7399321500349,7.31944357028123,0.3125,NA,1,5,5,"WOak","Quercus","Quercus","East Woods","Mesic woodland",720.765239368064,0
"241","LL90",41.8216021583943,-88.0553680214747,686.198913574219,0.172078669265861,328.148001282221,1,26.2344743894861,15.3801722735897,0.178571428571429,NA,1,4,4,"WnutElm","Juglans","Juglans","East Woods","Mesic woodland",742.666184957116,0
"242","LL93",41.8216300275783,-88.0542681844599,695.951782226562,0.32638575558213,339.717836129794,1,39.5100481780497,15.5980222660967,0.555555555555556,1,1,4,4,"ROak","Quercus","Quercus","East Woods","Mesic woodland",806.830844856511,0
"243","M118",41.8150011345635,-88.0447992642777,749.069641113281,0.345342603583067,23.8831174576673,NA,9.96217000229952,3.68709992168972,NA,NA,1,4,4,"ROak","Quercus","Tilia","East Woods","Mesic woodland",757.317499077792,0
"244","M126",41.8150750471258,-88.0418671894041,750.943603515625,0.237900950401264,44.6760534920496,NA,2.12759950130973,NA,1,NA,1,2,2,NA,"",NA,"Hidden Lake","Mesic-wet mesic woodland, Mesic woodland",761.572079101561,0
"245","M134",41.8151485429661,-88.0389355683269,727.312438964844,0.519827884268943,15.0909094552789,1,19.9315557942146,11.0969162817533,0.777777777777778,NA,1,4,4,"Maple","Quercus","Quercus","East Woods","Mesic woodland",735.157114498676,0
"246","M137",41.815176255173,-88.0378358354547,722.87158203125,0.194369673172864,348.080903952269,1,15.980570707943,9.61146321669825,NA,NA,1,3,3,"Maple","Acer","Acer",NA,NA,790.527953570168,0
"247","MM102",41.8219870052685,-88.0509816916701,722.829711914062,0.230292467108432,13.7421477448273,4,1.34363135884601,1.2638748779461,0.653846153846154,NA,1,4,4,"B.wood","Tilia","Tilia","East Woods","Mesic woodland",725.994425021587,0
"248","MM108",41.8220423077214,-88.0487826896452,718.931396484375,0.313215646785526,347.40601107349,4,NA,0.0211348900332791,0.90625,NA,1,4,4,NA,NA,"Trifolium","East Woods","Mesic woodland",827.744394939938,0
"249","MM114",41.8220975674956,-88.0465834547748,707.241394042969,0.21011272415789,347.146191277211,1,15.9737466746491,9.2363527344316,0.6875,NA,1,4,4,"WOak","Quercus","Quercus","East Woods","Mesic woodland",780.18122597326,0
"250","MM94",41.8219132040919,-88.0539140710061,693.661682128906,0.488121918351727,274.898811070281,1,7.22132543507865,5.88290509471925,0.511363636363636,NA,1,4,4,"Cherry","Prunus","Tilia","Hidden Lake","Mesic-wet mesic woodland, Mesic woodland",827.845817141141,0
"251","MM97",41.8219410598949,-88.0528144574147,717.609252929688,0.100885275147492,38.2016353273791,1,2.98899252360488,1.90712793704297,0.0533333333333333,0.25,1,4,4,"AshElm","Fraxinus","Prunus",NA,NA,721.463235420775,0
"252","N110",41.815201608526,-88.047743649121,730.429138183594,1.08485591714747,337.896457446783,NA,23.0420813749922,19.022525406101,NA,1,2,2,4,"AshElm","Fraxinus","Fraxinus","East Woods","Mesic woodland",1096.9981094279,0
"253","N113",41.8152294044927,-88.0466436893904,746.920166015625,0.31501940136552,346.816658107762,NA,14.7991296787662,7.36938108845186,NA,NA,1,4,4,"ROak","Quercus","Quercus",NA,NA,856.174142036322,0
"254","N115",41.8152478160844,-88.0459108414627,751.991882324219,0.28589398050317,6.66159290233318,NA,21.3972012403304,13.3375696914334,0.869565217391304,NA,1,4,4,"ROak","Quercus","Quercus","East Woods","Mesic woodland",753.896391635559,0
"255","N116",41.8152568491824,-88.0455446473876,742.304748535156,0.410373749797898,103.138231932082,NA,13.1420690842805,10.1601756856983,0.0555555555555556,NA,1,4,4,"B.wood","Fraxinus","Fraxinus","East Woods","Mesic woodland",784.62997152065,0
"256","N123",41.8153217581416,-88.0429792150081,748.160400390625,0.222469664043225,57.3309903743811,NA,17.5483042670052,5.63653990857932,NA,NA,1,3,3,"ROak","Quercus","Quercus","East Woods","Mesic woodland",760.914806558479,0
"257","N128",41.8153678896623,-88.0411464009352,745.893676757812,0.0908218149118935,0.509068970069125,1,7.93204106316175,6.84847368077964,0.659340659340659,NA,1,2,2,NA,"Fraxinus","Fraxinus","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",745.939911325589,0
"258","N142",41.8154952779768,-88.0360170477407,696.056396484375,0.160215707632906,46.1904599217516,NA,NA,3.95053364502053,0.852112676056338,1,1,4,4,NA,NA,"Rhamnus","East Woods","Mesic woodland",703.456833706628,0
"259","N144",41.815514769026,-88.0352828951109,693.518371582031,0.259048023620965,8.05261069637462,NA,NA,4.88385038889013,0.475,1,1,4,4,NA,NA,"Rhamnus","East Woods","Mesic woodland",695.604384467916,0
"260","NN100",41.8222430228053,-88.0517271788934,724.23876953125,0.222504375282059,313.077732299057,3,13.6216472990322,8.7385753504118,0.598039215686274,NA,1,4,4,"WOak","Quercus","Quercus","East Woods","Mesic woodland",793.899934771175,0
"261","NN105",41.8222892944001,-88.0498946316575,714.914123535156,0.122653586552678,313.017630435912,4,NA,NA,0.988165680473373,NA,1,4,4,NA,NA,NA,"East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",753.306858562341,0
"262","NN110",41.8223351984247,-88.0480618548645,707.953979492188,0.181234625418212,268.336156200254,3,7.62234746160522,3.54127763441611,0.347826086956522,NA,1,4,4,"ROak","Juglans","Quercus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",756.585782247304,0
"263","NN114",41.8223705252198,-88.0465942350578,701.494506835938,0.0666764414027679,281.399850447134,1,2.38580867982431,2.08942059055801,0.533333333333333,0.333333333333333,1,4,4,"AshElm","Ulmus","Ulmus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",720.257247475024,0
"264","NN118",41.8224088448501,-88.0451294497,686.018981933594,0.265841434266591,41.4972087315361,1,11.0831163821154,6.2131166165992,0.0543478260869565,NA,1,4,4,"WOak","Quercus","Quercus","East Woods","Mesic woodland",697.050659420846,0
"265","NN126",41.8224827652861,-88.0421972667024,679.698547363281,0.153646726985164,318.737028715195,NA,4.37401884714919,4.57748747692373,0.768707482993197,0.92,NA,NA,NA,"Maple","Acer","Acer","East Woods","Mesic woodland",728.671448594347,0
"266","NN136",41.8225746314618,-88.0385319163825,720.56982421875,0.0805878966313416,341.208840972811,NA,10.8162434203992,10.8233800809865,0.291666666666667,0.166666666666667,NA,NA,NA,"ROak","Quercus","Quercus","East Woods","Mesic woodland",748.067127024767,0
"267","NN140",41.8226113452933,-88.0370658193708,709.366760253906,0.170182384352673,143.482355276059,NA,30.2656493064429,3.42261790781327,NA,0.5,NA,NA,NA,"ROak","Quercus","Tilia","East Woods","Mesic woodland",733.784929587323,0
"268","NN145",41.8226573823331,-88.0352330231395,722.010498046875,0.291284281596462,256.58047077313,NA,8.23948100912424,9.99268590916253,0.163265306122449,NA,NA,NA,NA,"WnutElm","Juglans","Juglans","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",796.748356147708,0
"269","NN146",41.8226667236824,-88.0348665546855,731.82421875,0.282918826403009,239.248330594392,NA,10.0158896513114,6.33576661044033,0.842105263157895,1,NA,NA,NA,"WnutElm","Juglans","Juglans","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",799.512075660645,0
"270","NN89",41.8221416716603,-88.055758955172,677.27685546875,0.0119439196653467,128.356719324234,1,6.24155386475766,5.70538892635173,0.263157894736842,NA,1,5,5,"ROak","Quercus","Quercus","East Woods","Mesic woodland",678.809937812866,0
"271","NN91",41.8221601411568,-88.0550260307655,680.901916503906,0.0746627467538054,295.736099841766,1,2.45477233324026,10.3596129620083,0.50561797752809,NA,1,5,5,"AshElm","Ulmus","Quercus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",702.98238603235,0
"272","NN97",41.8222155204631,-88.0528267965759,714.03857421875,0.883909012301759,333.649262387349,1,3.2567279579135,1.94303188823151,0.148648648648649,NA,1,4,4,"AshElm","Ulmus","Prunus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",1008.95416419076,0
"273","O105",41.8154305167254,-88.0495878584061,752.666381835938,0.24966465080557,127.971867602979,NA,23.9343012406525,17.7040041564848,NA,NA,1,4,4,"WOak","Quercus","Quercus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",784.616433473972,0
"274","O108",41.8154579901426,-88.0484890433409,747.733764648438,0.244897727145281,149.942098925877,NA,34.5162348161868,21.0472394173331,0.04,NA,1,4,4,"WOak","Quercus","Quercus",NA,NA,784.454243878778,0
"275","O109",41.8154673722188,-88.0481219297765,739.501708984375,0.286758100032546,100.228964389001,NA,24.7393567619167,12.432328535484,NA,NA,1,4,4,"WOak","Quercus","Quercus","East Woods","Mesic woodland",768.243176380795,0
"276","O112",41.8154948308488,-88.0470228847663,733.476623535156,0.162103382318098,357.683308330598,NA,10.9600191740011,2.26494162530639,NA,NA,1,4,4,"AshElm","Fraxinus","Acer","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",791.458297614273,0
"277","O121",41.8155778264257,-88.0437241344399,744.140869140625,0.232835638095572,347.607028023709,NA,6.71379692003485,4.12517546834352,NA,NA,1,4,4,"Maple","Quercus","Acer","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",825.076173317031,0
"278","O131",41.8156700868616,-88.0400596365456,728.805358886719,0.30868276216526,100.071385024219,2,11.183274456904,11.8759060585999,NA,NA,1,4,4,"Maple","Quercus","Quercus","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",759.695670429698,0
"279","O135",41.8157068201419,-88.0385934684169,715.802795410156,0.417708651682086,41.6296111228627,1,16.9947823424293,10.8678394356605,0.8,NA,1,4,4,"Maple","Acer","Acer","East Woods","Mesic woodland",733.191844142337,0
"280","O136",41.8157158299018,-88.0382272708346,705.795471191406,0.130614629617908,68.6177842523449,1,22.142809895542,14.9227202597534,0.147058823529412,NA,1,2,2,"WnutElm","Quercus","Quercus","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",714.757957666728,0
"281","OO100",41.8225174834621,-88.0517395134646,724.7861328125,0.304397679192203,250.514556939687,3,31.0300648012808,15.0474752886418,0.0895522388059701,NA,1,4,4,"WOak","Quercus","Quercus","Hidden Lake","Mesic-wet mesic woodland, Mesic woodland",801.042182548804,0
"282","OO101",41.8225268774808,-88.0513730479148,726.388000488281,0.0100031397444008,345.550190625308,3,1.03713538161196,17.6823873909588,0.0217391304347826,NA,1,4,4,"WnutElm","Ulmus","Quercus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",729.84458733381,0
"283","OO103",41.8225453184124,-88.0506398887122,717.8515625,0.126335303061881,132.993178501406,4,NA,0.000845395601331164,0.738738738738739,NA,1,4,4,NA,NA,"Trifolium","East Woods","Dry mesic woodland, Mesic-wet mesic forest, Mesic woodland",734.653296011138,0
"284","OO110",41.8226096541482,-88.0480741731019,706.519226074219,0.232994758934253,282.031423521913,3,3.81971357900902,1.17703584177737,0.101851851851852,NA,1,2,2,"AshElm","Crataegus","Quercus","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",772.231069609591,0
"285","OO116",41.8226649062269,-88.045874933782,685.001708984375,0.453237177555706,20.9477654236463,1,4.37904523123646,3.61382948492235,NA,NA,1,4,4,"ROak","Quercus","Quercus","East Woods","Mesic woodland",694.496015061087,0
"286","OO122",41.8227201043173,-88.0436756599453,674.960266113281,0.020800444005356,38.863379794617,NA,NA,NA,1,NA,2,2,4,NA,NA,NA,NA,NA,675.768641668558,0
"287","OO129",41.822784627493,-88.0411099297266,690.945007324219,0.119851475413034,221.891110433223,NA,29.3807268956133,26.3502369453632,0.5,1,NA,NA,NA,"WOak","Quercus","Quercus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",717.538984290677,0
"288","OO130",41.8227939870083,-88.0407432319938,699.329284667969,0.160148263216823,272.201869714907,NA,17.2113896034023,12.7820095180626,0.928571428571429,1,NA,NA,NA,"WnutElm","Ulmus","Ulmus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",742.921941347183,0
"289","OO146",41.8229411859034,-88.0348788173608,732.712585449219,0.279637268454406,267.223846190833,NA,7.2985551976053,5.22976936104282,0.457142857142857,NA,NA,NA,NA,"AshElm","Fraxinus","","East Woods","Mesic woodland",807.438331863904,0
"290","OO95",41.8224715254876,-88.053572064554,689.777404785156,0.167723320214184,295.291867162462,1,11.2022814862087,0.445329040913217,0.0113636363636364,NA,1,4,4,"ROak","Quercus","Ulmus",NA,NA,739.30473717789,0
"291","P107",41.8157227217117,-88.0488671038385,750.250427246094,0.322710672848043,14.6253310185049,NA,15.6538875291448,8.71421950313745,0.333333333333333,NA,1,2,2,"Maple","Acer","Acer","East Woods","Dry mesic woodland, Mesic-wet mesic forest, Mesic woodland",754.970177659701,0
"292","P124",41.8158797038339,-88.0426369214588,736.477478027344,0.431178223487696,320.712867459077,1,14.7987998054026,2.04376922808613,NA,NA,1,4,4,"WOak","Quercus","Acer","East Woods","Mesic-wet mesic shrubland",874.761882467994,0
"293","P126",41.8158980892552,-88.0419038358437,738.30810546875,0.129178471735742,13.1485586399208,1,34.486072115606,21.1263768995737,NA,NA,1,2,2,"ROak","Quercus","Quercus","East Woods","Mesic-wet mesic shrubland",740.006616179383,0
"294","P138",41.8160083058684,-88.0375062310217,698.756774902344,0.401651266012493,353.31729446573,NA,NA,0.0422697800665582,1,NA,1,4,4,NA,NA,"Rubus","East Woods","Dry mesic woodland, Mesic-wet mesic forest, Mesic woodland",840.667113528613,0
"295","P95",41.8156120706206,-88.0532649013291,737.914489746094,0.00853668238149758,160.625329109758,2,37.5025423633618,8.25966719621371,0.235294117647059,0.40625,2,1,2,"AshElm","Salix","Viburnum","East Woods","Mesic woodland",739.285697163127,0
"296","PP101",41.8228013381575,-88.0513853810222,723.826110839844,0.226495164865778,5.31608384117236,4,NA,NA,0.923809523809524,NA,1,4,4,NA,NA,NA,"East Woods","Dry mesic woodland, Mesic-wet mesic forest, Mesic woodland",725.030178125891,0
"297","PP102",41.8228103874442,-88.051018686005,718.629455566406,0.405274179760627,54.3492638407443,4,NA,10.0384471730626,0.718518518518519,NA,1,4,4,NA,NA,"Juglans","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",740.655808890058,0
"298","PP107",41.8228566476818,-88.0491861221523,705.242919921875,0.173200327065892,86.219849047155,4,NA,NA,0.485294117647059,NA,1,4,4,NA,NA,NA,"East Woods","Mesic woodland",720.176225976414,0
"299","PP117",41.8229487362455,-88.0455205299515,677.233215332031,0.0837423747255132,51.7137112856748,1,0.863277578169641,1.65645968729227,0.212962962962963,NA,2,2,4,"GAsh","Fraxinus","Juglans","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",681.563844320963,0
"300","PP122",41.8229945657109,-88.0436879602299,674.42431640625,0.0259734381700292,35.7216436605038,NA,NA,NA,1,NA,2,2,4,NA,NA,NA,NA,NA,675.352130309198,0
"301","PP124",41.8230133006027,-88.0429547922281,675.943176269531,0.0619145043093461,32.0285662541104,NA,1.84230689115266,1.20347136223099,0.633333333333333,NA,NA,NA,NA,NA,"Crataegus","Rhamnus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",677.926209072893,0
"302","PP128",41.823050070857,-88.0414886874184,677.781188964844,0.436816638914,356.087845072369,NA,10.0038613626956,6.55054781691452,0.559322033898305,1,NA,NA,NA,"Cherry","Prunus","Prunus","East Woods","Mesic woodland",833.326284607485,0
"303","PP132",41.823086822394,-88.0400225810388,713.8828125,0.153919834988209,136.247963732584,NA,7.66075919430555,4.24386901077042,1,1,NA,NA,NA,"Maple","Acer","Acer","East Woods","Mesic woodland",734.854076595199,0
"304","PP134",41.8231051908505,-88.03928941261,714.335815429688,0.184506785365747,162.199438084757,NA,9.58020420710167,12.7190444536755,0.0625,0.625,NA,NA,NA,"B.wood","Tilia","Quercus","East Woods","Dry mesic woodland, Mesic-wet mesic forest, Mesic woodland",744.262712338837,0
"305","PP135",41.8231145451338,-88.0389229421188,710.195739746094,0.22278097428623,151.696629027261,NA,23.9591602673888,11.1463465625631,0.722222222222222,1,NA,NA,NA,"WnutElm","Quercus","Quercus","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",743.990862556724,0
"306","PP137",41.8231329065699,-88.0381897731001,709.210388183594,0.0500816883847256,201.814372332238,NA,8.53715680497049,3.70768530458214,NA,NA,NA,NA,NA,"AshElm","Ulmus","","East Woods","Mesic-wet mesic shrubland, Mesic savanna, Mesic woodland",719.317592690296,0
"307","PP143",41.8231879639779,-88.0359907222975,719.454895019531,0.271825750893025,196.683011687762,NA,31.7715834325731,21.0486681358993,0.142857142857143,NA,NA,NA,NA,"ROak","Quercus","Quercus","East Woods","Mesic woodland",772.918402359459,0
"308","PP146",41.8232156481102,-88.0348910801337,734.980712890625,0.118281774980778,206.400455882898,NA,22.1953123439671,22.0846497215946,0.5,NA,NA,NA,NA,"BurOak","Quercus","Quercus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",759.394125169296,0
"309","PP92",41.8227184658633,-88.0546840326239,679.663024902344,0.13158313595746,224.102635816207,1,19.4010795228101,0.00760856041198047,0.126436781609195,NA,1,5,5,"WnutElm","Juglans","Trifolium","East Woods","Mesic woodland",709.151152499373,0
"310","PP96",41.8227548692332,-88.0532184263083,695.218505859375,0.524323259621012,269.253524815101,1,15.0977381150398,10.8556995548254,0.25,NA,1,4,4,"WnutElm","Juglans","Juglans","East Woods","Mesic woodland",836.394391654876,0
"311","Q110",41.8160253350595,-88.047780367795,715.384216308594,0.190756705872576,11.7790060908369,NA,7.56054616880287,5.15276227571756,NA,NA,2,2,4,"Maple","Acer","Acer","East Woods","Dry mesic woodland, Mesic-wet mesic forest, Mesic woodland",717.631140708935,0
"312","Q120",41.8161173806346,-88.0441153924721,722.956787109375,0.193131321118225,278.348966132203,1,20.1266822292744,9.83070811194748,NA,NA,1,4,4,"ROak","Quercus","Quercus","East Woods","Dry mesic woodland, Mesic-wet mesic forest, Mesic woodland",776.714690670379,0
"313","Q122",41.8161357760609,-88.0433825337939,739.273559570312,0.252932834732944,269.328192632164,1,17.9851837479623,27.802533594934,NA,NA,1,4,4,"WOak","Quercus","Fraxinus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",807.395502806266,0
"314","Q127",41.8161819145205,-88.0415499260538,725.089904785156,0.493004476824383,48.6382397097292,1,30.2188656211026,7.88195289549496,0.266666666666667,NA,1,4,4,"AshElm","Fraxinus","Quercus","East Woods","Mesic-wet mesic forest, Mesic-wet mesic shrubland",749.06877470691,0
"315","Q129",41.8162002935752,-88.0408170659998,722.749450683594,0.411871712211485,10.6965325975861,2,9.42923819483132,5.4369842768851,NA,NA,1,4,4,"Maple","Quercus","Quercus","East Woods","Dry mesic woodland, Mesic-wet mesic forest, Mesic woodland",727.155049879288,0
"316","Q132",41.8162280243207,-88.0397175451284,720.849792480469,0.157482174957709,53.1763743653943,1,14.1183490016889,9.36836125757946,0.576923076923077,NA,1,4,4,"Maple","Acer","Acer","East Woods","Mesic woodland",729.224123571897,0
"317","Q135",41.8162557439519,-88.0386177940924,711.826049804688,0.183448251252113,51.6089489733792,1,21.5856882764956,14.3303346539886,0.943396226415094,NA,1,4,4,"WnutElm","Juglans","Juglans","East Woods","Mesic woodland",721.293621242814,0
"318","Q96",41.815895931614,-88.0529112723321,740.044616699219,0.0754890803664484,282.230868577697,3,21.402585057678,15.5521172849444,NA,NA,1,2,2,"WOak","Quercus","Quercus","East Woods","Dry mesic woodland, Mesic-wet mesic forest, Mesic woodland",761.349965419173,0
