"","Acer","Acer_negundo","Acer_platanoides","Acer_rubrum","Acer_saccharinum","Acer_saccharum","Aesculus","Aesculus_glabra","Alnus","Carya","Carya_cordiformis","Carya_ovata","Celtis_occidentalis","Cercis_canadensis","Cladrastis_lutea","Crataegus","Fraxinus","Fraxinus_americana","Fraxinus_pennsylvanica","Fraxinus_quadrangulata","Gleditsia_triacanthos","Gymnocladus_dioica","Juglans_cinerea","Juglans_nigra","Liriodendron_tulipifera","Maclura_pomifera","Malus","Morus_alba","Morus_rubra","Ostrya_virginiana","Picea","Pinus_banksiana","Pinus_resinosa","Populus","Populus_alba","Populus_deltoides","Populus_grandidentata","Prunus_serotina","Prunus_virginiana","Pseudotsuga_menziesii","Quercus","Quercus_alba","Quercus_bicolor","Quercus_ellipsoidalis","Quercus_macrocarpa","Quercus_palustris","Quercus_rubra","Rhamnus_cathartica","Rhus_typhina","Ribes","Robinia_pseudoacacia","Salix_nigra","Tilia_americana","Ulmus","Ulmus_americana","Ulmus_pumila","Ulmus_rubra"
"A121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820506851376098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179493148623902,0,0,0,0,0,0,0,0,0
"A124",0,0,0,0,0,0.254685050615035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126476405703832,0,0,0,0,0,0,0,0.448279084716924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170559458964209,0,0,0,0
"A126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"A128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587578090352162,0,0,0,0,0,0,0,0,0,0,0,0.902085503907544,0,0,0,0,0,0,0,0,0,0,0.0391566870572392,0,0,0,0
"A131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426393422759844,0,0,0,0,0,0,0,0,0,0,0,0.0200213469196508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533804943811512,0,0,0,0,0,0,0,0.0197802865089938,0,0,0,0
"A133",0,0,0,0,0,0.0175026383680993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781231415443772,0,0,0.295916321771377,0,0,0,0,0,0.503098925521913,0,0,0,0,0,0,0,0,0,0
"A135",0,0,0,0,0,0,0,0,0,0.272081335908296,0,0,0,0.127689319527378,0,0.107948703931577,0,0.0948767905648623,0,0,0,0,0,0.0874575760007138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309946274067173,0,0,0,0,0,0,0,0,0
"A137",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840419732799744,0,0,0,0,0,0,0,0,0,0,0,0.612278492132295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371033205858515,0,0,0,0,0,0.155169900838345,0.111406313163534,0,0
"AA116",0,0,0,0,0,0.60720095549856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193794226717864,0,0,0,0,0,0,0,0,0,0,0,0.207636841004311,0,0,0,0,0.165782780825343,0,0,0,0,0,0,0,0,0,0
"AA117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804635189800669,0,0,0,0,0,0,0,0,0,0,0,0.155745365607714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396194445916168,0,0
"AA118",0,0,0,0,0,0.0653860054441388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139652615142159,0,0,0,0,0,0,0,0,0,0,0,0.461176023725905,0,0,0,0,0,0,0,0,0,0,0.241235054487166,0,0.0417542202046739,0,0.0507960809959572
"AA125",0,0,0,0,0.315233196823932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556585249468831,0,0,0,0,0,0,0,0.0629510782067841,0,0,0,0.0652304755004522
"AA129",0,0,0,0,0,0.0194359234031292,0,0,0,0,0,0,0.154493664114702,0,0,0,0,0,0.226026232057739,0,0,0,0,0,0,0,0,0,0,0.0665307042669178,0,0,0,0,0,0,0,0.057329345194417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410268101397122,0,0.0659160295659738,0,0
"AY130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917524323833704,0,0,0,0,0.90824756761663,0,0,0,0
"AZ133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92837995874643,0,0,0,0.0716200412535704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B127",0,0,0,0,0,0.0565343115637427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482337367399839,0,0,0,0,0,0,0.484353698728404,0,0.314761140936133,0,0,0,0,0,0.0674191684074747,0,0.0286979436242618,0,0
"B128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903197096144721,0,0,0,0,0,0,0,0,0,0,0.00817053807293077,0,0,0,0,0,0,0,0.0334912861252928,0,0,0,0.369560957451845,0,0,0.471979174917464,0,0,0,0,0,0,0,0.0264783338179957,0,0,0,0
"BB115",0,0,0,0,0,0.0218173779496542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116099615584553,0,0,0,0,0,0,0,0.0116099615584553,0,0,0,0,0,0,0.435744575204656,0,0.410479041930203,0,0,0,0,0,0.108739081798576,0,0,0,0
"BB116",0,0,0,0,0,0.316993822043775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523103430246214,0,0,0,0,0.146948922888772,0,0,0,0,0,0,0,0.0129538248212393,0,0
"BB118",0,0,0,0,0,0.0189966461602538,0,0,0,0,0,0,0,0,0,0,0,0,0.0151525310481036,0,0,0,0,0,0,0,0,0,0,0.0145618463251514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914421221555172,0,0,0,0,0,0,0,0,0,0.0368677549113192
"BB121",0,0,0,0,0,0.0263154605244361,0,0,0,0,0,0,0,0,0,0,0,0.0361539096012879,0,0,0,0,0,0,0,0,0,0,0,0.0157616032241989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910561594186553,0,0,0,0,0,0,0,0.0112074324635238,0,0
"BB128",0,0,0,0,0.756551270578849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243448729421151,0,0
"BB140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275310492336342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724689507663658,0,0
"BB141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830295661047006,0,0,0,0,0,0,0,0,0,0.00622868745272502,0,0,0,0,0,0,0.910741746442574,0,0
"BB144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581311607419989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642665565178586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471163523463658,0,0.252086921733049
"BB84",0,0,0,0,0,0.0406407214674802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834847460220907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941898898393875,0,0,0,0,0,0.00911190553643587,0,0,0,0
"BB92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489117670290232,0,0,0,0,0,0,0,0,0,0,0,0.951088232970977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980460164165491,0.0195398358345089,0,0,0,0,0,0,0,0,0
"C120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141071236487763,0,0,0,0,0.0490800159234079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321794681469952,0.0897779626901935,0,0,0,0,0.398276103428683,0,0,0,0
"C123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515374173765657,0,0,0,0,0,0,0,0,0,0,0,0.353051452627112,0,0,0,0,0,0,0,0,0,0,0,0.472748928917669,0,0,0,0,0,0,0,0,0,0,0.122662201078654,0,0,0,0
"C125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926488642933278,0,0,0,0,0,0,0,0.0260540635169947,0,0,0,0.881297072189678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160363557455861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248067131726249,0,0,0,0,0.636762473639441,0,0,0,0,0,0.0991340388887233,0,0,0,0
"C136",0,0,0,0,0,0,0,0,0,0,0.100052529028396,0,0,0.33259769788479,0,0,0,0.305665690909424,0,0,0,0,0,0.261684082177389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CC110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940904087768723,0,0,0,0,0,0,0,0.00983643579904728,0,0,0,0.446657283340641,0,0,0,0,0.514194443410598,0,0,0,0,0,0.00702062128495907,0,0.0128821752870676,0,0
"CC123",0,0,0,0,0,0.932688368061668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673116319383321,0,0
"CC144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660614981186975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791804069558403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1421344323229
"CC76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840002811319149,0,0,0,0,0,0,0,0.164257871326655,0,0,0,0,0,0,0,0,0.75174184754143,0,0,0,0,0,0,0,0,0,0
"CC78",0,0,0,0,0,0.0989956820573668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302938734448019,0,0,0,0,0,0,0,0,0,0,0,0.643728539222413,0,0,0,0,0.066004183858669,0,0,0,0,0,0.160977721416749,0,0,0,0
"CC86",0,0,0,0,0,0.875167408118162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289647205433053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958678713385324,0,0,0,0,0,0,0,0,0,0
"CC96",0,0,0,0,0,0.0120226834971359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178939985221947,0,0,0,0,0,0,0,0,0,0,0,0.748414263783388,0,0,0,0,0,0,0,0,0,0,0.221669054197281,0,0,0,0
"CC97",0,0,0,0,0,0.294363137267818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652759772228333,0,0,0,0,0,0,0,0,0,0,0.0528770905038486,0,0,0,0
"CC99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381743881620936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434656094497682,0,0,0,0,0,0,0,0,0,0,0.183600023881381,0,0,0,0
"D123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592521458072089,0,0,0,0,0,0,0,0.178839762268202,0,0.228638779659709,0,0
"D125",0,0,0,0,0,0.498652416993063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157460695640048,0,0,0,0,0,0,0,0,0,0,0.343886887366889,0,0,0,0
"D134",0,0,0,0,0,0.145167320602773,0,0,0,0,0,0,0,0,0,0,0,0.617436275923086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059490286684003,0,0.019793712282085,0,0.158112404508053
"DD100",0,0,0,0,0,0.0311170052473336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517932802085369,0,0,0,0,0,0,0,0,0,0,0.450950192667298,0,0,0,0
"DD112",0,0,0,0,0,0.0404542268587381,0,0,0,0,0,0,0,0,0,0,0,0.00832883532220356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126908229704828,0,0,0,0.782857279134693,0,0,0,0,0,0,0,0,0,0,0,0,0.0414514289795378,0,0
"DD114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190258635344277,0,0,0,0,0,0,0,0.0117109534971716,0,0,0,0.929590537754329,0,0,0,0,0,0,0,0,0,0,0,0,0.0396726452140717,0,0
"DD115",0,0,0,0,0,0.266612041384722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662935834868268,0,0,0,0.242666459299221,0,0,0,0,0.42442791582923,0,0,0,0,0,0,0,0,0,0
"DD145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250333144713758,0,0,0,0,0,0,0,0.119827631503781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608120181392182,0,0,0,0,0,0,0,0,0.0378542119547524,0.0708935791889461,0,0,0,0,0,0,0,0,0.138271081488963
"DD148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557488945068551,0,0,0.803131085422669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335027165391756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107617303531301,0,0,0,0
"DD78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"DD83",0,0,0,0,0,0.469804758052306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530195241947694,0,0,0,0,0,0,0,0,0,0
"DD86",0,0,0,0,0,0.0709459221379504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670878840729652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861966193789084,0,0,0,0
"DD90",0,0,0,0,0,0.173169920976025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100752849300596,0,0,0,0.687630208304995,0,0,0,0,0,0,0,0,0,0,0.12912458578892,0,0,0,0
"E109",0,0.103223185050747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252181507169791,0,0.181775543766371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954067412561369,0,0,0,0,0,0,0.367413022756954,0,0
"E110",0,0.0440659035253772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239938964552959,0,0.348635635554463,0,0,0,0,0,0.130603327837378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236756168529823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EE108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995025390659051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886159851437441,0,0,0,0,0,0,0,0,0,0,0,0,0.0143376094966536,0,0
"EE111",0,0,0,0,0,0.880645507759886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681695396996435,0,0,0,0,0,0,0,0,0,0.00790489271715835,0,0,0,0,0,0,0.0432800598233121,0,0
"EE120",0,0,0,0,0,0.13436915044313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164272345835122,0,0,0,0.849203614973358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EE126",0,0,0,0,0,0.0973162019137755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819955466170155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08272833191607,0,0,0,0
"EE140",0,0,0,0,0.159331236361547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132967064026158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707701699612295,0,0
"EE77",0,0,0,0,0,0.0109154017756518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835568687237149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153515910987199,0,0,0,0
"EE78",0,0,0,0.737885111572755,0,0.0988567809200744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549169268889371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857543162249016,0,0.0225868643933319,0,0
"F107",0,0,0,0,0,0.0521443424803332,0,0,0,0,0,0,0,0,0,0,0,0.115091252826658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8131895525117,0.0195748521813093,0,0,0,0,0,0,0,0,0
"F108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113459692068859,0,0,0,0,0,0,0,0.150270059551071,0,0,0,0,0,0,0,0,0.73627024838007,0,0,0,0,0,0,0,0,0,0
"F112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457968789921343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674994660698396,0.306947228864492,0,0,0,0,0,0,0,0,0.0466791518728265,0,0,0,0,0,0,0,0.120905363271499,0,0
"F113",0,0,0,0,0,0,0,0,0,0,0,0.402952928343948,0,0,0,0,0,0.190891526290175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377920954365998,0,0,0,0,0,0,0,0,0,0.0282345909998787,0,0,0,0,0,0,0,0,0
"F114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876171241037283,0,0,0,0,0,0,0.123828758962717,0,0,0,0,0,0,0,0,0
"F118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498730331258877,0,0,0,0,0,0,0,0,0,0,0,0.0175727681190055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796422357689416,0,0,0,0,0,0,0,0.124785057790068,0,0.0113467832756229,0,0
"F119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107759276761722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892240723238279,0,0,0,0
"F122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563213237040231,0,0,0,0,0,0,0,0,0,0.436786762959769,0,0
"F129",0,0,0,0,0,0.615593503201817,0,0,0,0,0,0,0,0,0,0,0,0.0317856641205845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876891081239602,0,0,0,0,0,0.264931724553639,0,0,0,0
"F134",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923680966283789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399810374240392,0,0.0122199176664761,0,0.0241180786256956
"FF112",0,0,0,0,0,0.023495854124018,0,0,0,0,0,0,0,0,0,0,0,0.458772748964584,0.0804487906255126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437282606285886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FF114",0,0,0,0,0,0.0536426705023978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794313628900817,0,0,0,0.846508476396431,0,0,0,0,0,0,0,0,0,0,0,0,0.0204174902110898,0,0
"FF117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729623543618724,0,0,0,0,0,0,0,0,0,0,0,0.00952307954226367,0,0,0,0,0,0,0,0.0672671021229366,0,0,0,0.733388155496744,0,0,0,0,0.149260411887845,0,0,0,0,0,0,0,0.019359871400445,0,0.0139051441135778
"FF123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528272855364799,0,0,0,0,0,0,0,0,0,0,0,0.0684025638996569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403324580735544,0,0
"FF138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782042441897534,0,0,0,0,0,0,0,0.0633895540044451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402818490033097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455587711772704,0,0
"FF146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295940446880525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947633445489808,0,0,0.0227725098221393,0,0,0,0,0,0,0,0,0
"G109",0,0,0,0,0,0.0469849930578776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513123600780352,0,0,0,0,0.401252460744346,0,0,0,0,0,0,0,0.0386389454174242,0,0
"G132",0,0,0,0,0,0.776791155875197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223208844124803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G137",0,0,0,0,0,0.151486916763474,0,0,0,0,0,0,0,0,0,0,0,0,0.686557160043712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502411882301116,0,0.111714734962702,0,0
"GG113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112028257306836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218021382593993,0,0,0,0.669950360099171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GG121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234893185876131,0,0,0,0.261560135728634,0,0,0,0,0.489319109414243,0,0,0,0,0,0,0,0.0142275689809921,0,0
"GG122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575772120058217,0,0,0,0,0,0,0,0,0,0,0,0.120005700490506,0,0,0,0,0,0,0,0.304222179451277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GG135",0,0,0,0,0.337230378507549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791202308539806,0,0,0,0,0.207735940437358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211617239647243,0,0,0,0,0,0,0.107389112893591,0,0,0,0,0.0167220845233322,0,0,0,0,0,0,0.0401850131369455
"GG140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174609388209235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41606191285305,0,0,0,0.409328698937715
"GG146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467695821039114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285031833006183,0,0,0,0,0,0,0,0,0,0.0276966799196708,0,0,0,0,0,0,0.0192401173564849,0,0.200335548678547
"GG92",0,0,0,0,0,0.0615268469267538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332739759344253,0,0,0,0,0,0.195835908124394,0,0,0,0,0,0,0,0,0,0,0,0.0548090613902081,0,0,0,0,0.0973703816962059,0,0,0,0,0,0.186492762438046,0,0.071225280080139,0,0
"GG94",0,0,0,0,0,0.0540816377200904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219433777400399,0,0,0,0.908298932792622,0,0,0,0,0,0,0,0,0,0,0.0156760517472483,0,0,0,0
"H115",0,0,0,0,0,0,0,0,0.0545534991947511,0,0,0,0,0,0,0,0,0,0.0884526700566222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250364773155342,0,0.511203287553901,0.0715721914025695,0,0,0,0,0,0,0.0238535786368149,0,0
"HA124",0,0.920664750105485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793352498945148
"HA127",0,0,0,0,0,0.0125074749269668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71043362283716,0,0,0.0648126669096216,0,0,0,0.0458472656719129,0,0,0.132484960285954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339140093683851,0,0
